Company Ticker,Sector,Industry,MarketCap,Currency
TTB.BK,Financial Services,Banks - Regional,174585004032,THB
TTC,Industrials,Tools & Accessories,7262349824,USD
TTD,Communication Services,Advertising Agencies,24016873472,USD
TTEC,Technology,Information Technology Services,153629280,USD
TTEK,Industrials,Engineering & Construction,8371960832,USD
TTGT,Technology,Information Technology Services,379606592,USD
TTI,Industrials,Conglomerates,958963904,USD
TTMI,Technology,Electronic Components,7219718144,USD
TTSH,Consumer Cyclical,Home Improvement Retail,279311360,USD
TTWO,Communication Services,Electronic Gaming & Multimedia,47159808000,USD
TU.BK,Consumer Defensive,Packaged Foods,51658256384,THB
TUI1.DE,Consumer Cyclical,Travel Services,3650690816,EUR
TUSK,Industrials,Conglomerates,103617184,USD
TVGN,Healthcare,Biotechnology,115682256,USD
TVRD,Healthcare,Biotechnology,42292224,USD
TVTX,Healthcare,Biotechnology,3089479424,USD
TW,Financial Services,Capital Markets,23012329472,USD
TWE.AX,Consumer Defensive,Beverages - Wineries & Distilleries,4779166208,AUD
TWEKA.AS,Technology,Communication Equipment,1616426752,EUR
TWI,Industrials,Farm & Heavy Construction Machinery,495827296,USD
TWLO,Technology,Software - Infrastructure,20634505216,USD
TWO,Real Estate,REIT - Mortgage,1004062080,USD
TWST,Healthcare,Diagnostics & Research,1905594368,USD
TXG,Healthcare,Health Information Services,1705517568,USD
TXN,Technology,Semiconductors,146706284544,USD
TXNM,Utilities,Utilities - Regulated Electric,6197625344,USD
TXRH,Consumer Cyclical,Restaurants,10701206528,USD
TXT,Industrials,Aerospace & Defense,14094401536,USD
TYL,Technology,Software - Application,20204128256,USD
TYR.AX,Technology,Software - Infrastructure,566192576,AUD
TYRA,Healthcare,Biotechnology,822374912,USD
TZOO,Communication Services,Internet Content & Information,88286752,USD
U,Technology,Software - Application,15865546752,USD
U11.SI,Financial Services,Banks - Regional,57973444608,SGD
U14.SI,Real Estate,Real Estate - Development,6785068544,SGD
U96.SI,Industrials,Conglomerates,11304695808,SGD
UA,Consumer Cyclical,Apparel Manufacturing,1922712192,USD
UAA,Consumer Cyclical,Apparel Manufacturing,1922712320,USD
UAL,Industrials,Airlines,31114457088,USD
UAMY,Basic Materials,Other Industrial Metals & Mining,977704064,USD
UBER,Technology,Software - Application,207957950464,USD
UBFO,Financial Services,Banks - Regional,160826032,USD
UBI.PA,Communication Services,Electronic Gaming & Multimedia,1018193216,EUR
UBSI,Financial Services,Banks - Regional,5083540480,USD
UCB,Financial Services,Banks - Regional,3566378752,USD
UCG.MI,Financial Services,Banks - Regional,97370562560,EUR
UCTT,Technology,Semiconductor Equipment & Materials,1294893696,USD
UDMY,Consumer Defensive,Education & Training Services,810927296,USD
UDR,Real Estate,REIT - Residential,12721565696,USD
UE,Real Estate,REIT - Retail,2572250112,USD
UEC,Energy,Uranium,6764059648,USD
UFCS,Financial Services,Insurance - Property & Casualty,778271168,USD
UFPI,Basic Materials,Lumber & Wood Production,5434353152,USD
UFPT,Healthcare,Medical Devices,1534899712,USD
UGI,Utilities,Utilities - Regulated Gas,7195662336,USD
UGPA3.SA,Energy,Oil & Gas Refining & Marketing,22957248512,BRL
UHAL,Industrials,Rental & Leasing Services,9176251392,USD
UHS,Healthcare,Medical Care Facilities,14045058048,USD
UHT,Real Estate,REIT - Healthcare Facilities,530248352,USD
UI,Technology,Communication Equipment,46838226944,USD
UIS,Technology,Information Technology Services,247386800,USD
ULCC,Industrials,Airlines,844175168,USD
ULH,Industrials,Trucking,422326624,USD
ULTA,Consumer Cyclical,Specialty Retail,23200714752,USD
ULTRACEMCO.NS,Basic Materials,Building Materials,3475835191296,INR
ULVR.L,Consumer Defensive,Household & Personal Products,112762290176,GBp
UMBF,Financial Services,Banks - Regional,8150693888,USD
UMG.AS,Communication Services,Entertainment,42311905280,EUR
UMH,Real Estate,REIT - Residential,1246757376,USD
UNA.AS,Consumer Defensive,Household & Personal Products,128969261056,EUR
UNB,Financial Services,Banks - Regional,103724976,USD
UNF,Industrials,Specialty Business Services,2821892096,USD
UNFI,Consumer Defensive,Food Distribution,2172573696,USD
UNH,Healthcare,Healthcare Plans,302359871488,USD
UNI.MC,Financial Services,Banks - Regional,6076397056,EUR
UNI.MI,Financial Services,Insurance - Diversified,13690240000,EUR
UNIT,Real Estate,REIT - Specialty,1509154688,USD
UNM,Financial Services,Insurance - Life,12420944896,USD
UNP,Industrials,Railroads,129795473408,USD
UNTY,Financial Services,Banks - Regional,455459776,USD
UPB,Healthcare,Biotechnology,1348813952,USD
UPBD,Technology,Software - Application,1158693760,USD
UPS,Industrials,Integrated Freight & Logistics,79747825664,USD
UPST,Financial Services,Credit Services,4574191616,USD
UPWK,Communication Services,Internet Content & Information,2072640768,USD
URBN,Consumer Cyclical,Apparel Retail,5562167296,USD
URGN,Healthcare,Biotechnology,953966464,USD
URI,Industrials,Rental & Leasing Services,54557122560,USD
USAU,Basic Materials,Gold,220348240,USD
USB,Financial Services,Banks - Regional,72540717056,USD
USCB,Financial Services,Banks - Regional,310722720,USD
USFD,Consumer Defensive,Food Distribution,16595147776,USD
USIM5.SA,Basic Materials,Steel,6686101504,BRL
USLM,Basic Materials,Building Materials,3235393024,USD
USNA,Consumer Defensive,Packaged Foods,388276512,USD
USPH,Healthcare,Medical Care Facilities,1321694080,USD
UTDI.DE,Communication Services,Telecom Services,4618186752,EUR
UTHR,Healthcare,Drug Manufacturers - Specialty & Generic,18887208960,USD
UTI,Consumer Defensive,Education & Training Services,1549440256,USD
UTL,Utilities,Utilities - Diversified,878623232,USD
UTMD,Healthcare,Medical Instruments & Supplies,187412032,USD
UTZ,Consumer Defensive,Packaged Foods,910101632,USD
UU.L,Utilities,Utilities - Regulated Water,8237729280,GBp
UUUU,Energy,Uranium,4106013184,USD
UVE,Financial Services,Insurance - Property & Casualty,871478720,USD
UVSP,Financial Services,Banks - Regional,838609728,USD
UVV,Consumer Defensive,Tobacco,1263223680,USD
UWMC,Financial Services,Mortgage Finance,9429718016,USD
V,Financial Services,Credit Services,651315052544,USD
V03.SI,Technology,Electronic Components,4321271808,SGD
VABK,Financial Services,Banks - Regional,212821424,USD
VAC,Consumer Cyclical,Resorts & Casinos,2335322624,USD
VAL,Energy,Oil & Gas Equipment & Services,3965209344,USD
VALE3.SA,Basic Materials,Other Industrial Metals & Mining,276873084928,BRL
VALU,Financial Services,Financial Data & Stock Exchanges,352606912,USD
VBBR3.SA,Consumer Cyclical,Specialty Retail,26237775872,BRL
VC,Consumer Cyclical,Auto Parts,2917683712,USD
VCEL,Healthcare,Biotechnology,1852141824,USD
VCT.NZ,Utilities,Utilities - Diversified,5010000384,NZD
VCTR,Financial Services,Asset Management,4127212544,USD
VCX.AX,Real Estate,REIT - Retail,11361261568,AUD
VCYT,Healthcare,Diagnostics & Research,2867579392,USD
VEA.AX,Energy,Oil & Gas Refining & Marketing,2983071232,AUD
VECO,Technology,Semiconductor Equipment & Materials,1774693760,USD
VEEV,Healthcare,Health Information Services,47979155456,USD
VEL,Financial Services,Mortgage Finance,720339008,USD
VERA,Healthcare,Biotechnology,1655585920,USD
VERX,Technology,Software - Application,3299447552,USD
VFC,Consumer Cyclical,Apparel Manufacturing,5536569856,USD
VGAS,Utilities,Utilities - Renewable,148795728,USD
VGI.BK,Industrials,Conglomerates,25321543680,THB
VGL.NZ,Technology,Software - Application,599474304,NZD
VHI,Basic Materials,Chemicals,382930016,USD
VHP.NZ,Real Estate,REIT - Healthcare Facilities,1538980608,NZD
VIAV,Technology,Communication Equipment,3914908160,USD
VICI,Real Estate,REIT - Diversified,32160534528,USD
VICR,Technology,Electronic Components,4168100096,USD
VIK,Consumer Cyclical,Travel Services,26800158720,USD
VIR,Healthcare,Biotechnology,777932032,USD
VIRC,Consumer Cyclical,"Furnishings, Fixtures & Appliances",114741112,USD
VIRT,Financial Services,Capital Markets,7444328960,USD
VITL,Consumer Defensive,Farm Products,1437994880,USD
VIV.PA,Communication Services,Entertainment,3070988288,EUR
VIVT3.SA,Communication Services,Telecom Services,104225447936,BRL
VKTX,Healthcare,Biotechnology,4069308416,USD
VLGEA,Consumer Defensive,Grocery Stores,469339680,USD
VLO,Energy,Oil & Gas Refining & Marketing,52339638272,USD
VLTO,Industrials,Pollution & Treatment Controls,24566540288,USD
VLY,Financial Services,Banks - Regional,6134981120,USD
VMC,Basic Materials,Building Materials,38126370816,USD
VMD,Healthcare,Medical Devices,254822448,USD
VMEO,Technology,Software - Application,1301979904,USD
VMI,Industrials,Conglomerates,8090051584,USD
VNDA,Healthcare,Biotechnology,264161936,USD
VNO,Real Estate,REIT - Office,7874009600,USD
VNOM,Energy,Oil & Gas Midstream,12337096704,USD
VNT,Technology,Scientific & Technical Instruments,5492034560,USD
VOD.L,Communication Services,Telecom Services,21729464320,GBp
VOXR,Basic Materials,Other Precious Metals & Mining,282632768,USD
VOYA,Financial Services,Financial Conglomerates,7051997184,USD
VOYG,Industrials,Aerospace & Defense,1690069888,USD
VPG,Technology,Scientific & Technical Instruments,504737952,USD
VPK.AS,Energy,Oil & Gas Midstream,4449424384,EUR
VRDN,Healthcare,Biotechnology,2155103744,USD
VRE,Real Estate,REIT - Residential,1589868288,USD
VREX,Healthcare,Medical Devices,499909760,USD
VRM,Consumer Cyclical,Auto & Truck Dealerships,122189872,USD
VRNS,Technology,Software - Infrastructure,4252556032,USD
VRNT,Technology,Software - Infrastructure,1228858752,USD
VRRM,Technology,Information Technology Services,3652430080,USD
VRSK,Industrials,Consulting Services,30020851712,USD
VRSN,Technology,Software - Infrastructure,22670710784,USD
VRT,Industrials,Electrical Equipment & Parts,73179545600,USD
VRTS,Financial Services,Asset Management,1081921024,USD
VRTX,Healthcare,Biotechnology,109222420480,USD
VSAT,Technology,Communication Equipment,5155693568,USD
VSCO,Consumer Cyclical,Apparel Retail,2886723072,USD
VSEC,Industrials,Aerospace & Defense,4233294336,USD
VSH,Technology,Semiconductors,2275129856,USD
VSL.NZ,Basic Materials,Steel,1213058048,NZD
VST,Utilities,Utilities - Independent Power Producers,65405874176,USD
VSTM,Healthcare,Biotechnology,609298176,USD
VSTS,Industrials,Rental & Leasing Services,668428352,USD
VTEX,Technology,Software - Application,796998976,USD
VTLE,Energy,Oil & Gas E&P,628432768,USD
VTOL,Energy,Oil & Gas Equipment & Services,1230645888,USD
VTR,Real Estate,REIT - Healthcare Facilities,34821292032,USD
VTRS,Healthcare,Drug Manufacturers - Specialty & Generic,12156538880,USD
VTS,Energy,Oil & Gas E&P,829034624,USD
VUZI,Technology,Consumer Electronics,270337056,USD
VVV,Consumer Cyclical,Auto & Truck Dealerships,4016828416,USD
VVX,Industrials,Aerospace & Defense,1840488576,USD
VWS.CO,Industrials,Specialty Industrial Machinery,133265211392,DKK
VYGR,Healthcare,Biotechnology,254601840,USD
VYX,Technology,Information Technology Services,1567577344,USD
VZ,Communication Services,Telecom Services,166422315008,USD
W,Consumer Cyclical,Internet Retail,13463923712,USD
WAB,Industrials,Railroads,35032547328,USD
WABC,Financial Services,Banks - Regional,1183795072,USD
WAF.DE,Technology,Semiconductors,1561089664,EUR
WAFD,Financial Services,Banks - Regional,2304938496,USD
WAL,Financial Services,Banks - Regional,8464227840,USD
WALD,Consumer Defensive,Household & Personal Products,217729888,USD
WASH,Financial Services,Banks - Regional,521017504,USD
WAT,Healthcare,Diagnostics & Research,20570943488,USD
WAY,Healthcare,Health Information Services,7084452352,USD
WBC.AX,Financial Services,Banks - Diversified,138016669696,AUD
WBC.NZ,Financial Services,Banks - Diversified,157001662464,NZD
WBD,Communication Services,Entertainment,55184965632,USD
WBS,Financial Services,Banks - Regional,9376438272,USD
WBTN,Communication Services,Internet Content & Information,2283032576,USD
WCC,Industrials,Industrial Distribution,12708828160,USD
WCH.DE,Basic Materials,Specialty Chemicals,3514680576,EUR
WD,Financial Services,Mortgage Finance,2735750400,USD
WDAY,Technology,Software - Application,63460556800,USD
WDC,Technology,Computer Hardware,54026928128,USD
WDFC,Basic Materials,Specialty Chemicals,2633869312,USD
WDS.AX,Energy,Oil & Gas E&P,47413440512,AUD
WEAV,Healthcare,Health Information Services,547492928,USD
WEB.AX,Consumer Cyclical,Travel Services,1495880832,AUD
WEC,Utilities,Utilities - Regulated Electric,35980795904,USD
WEGE3.SA,Industrials,Electrical Equipment & Parts,180121223168,BRL
WEIR.L,Industrials,Specialty Industrial Machinery,7610829312,GBp
WELL,Real Estate,REIT - Healthcare Facilities,125131333632,USD
WEN,Consumer Cyclical,Restaurants,1606463872,USD
WERN,Industrials,Trucking,1537040896,USD
WES.AX,Consumer Cyclical,Home Improvement Retail,94864482304,AUD
WEST,Consumer Defensive,Packaged Foods,421450880,USD
WEX,Technology,Software - Infrastructure,5167623680,USD
WEYS,Consumer Cyclical,Footwear & Accessories,272540064,USD
WFC,Financial Services,Banks - Diversified,274042093568,USD
WFRD,Energy,Oil & Gas Equipment & Services,5396967424,USD
WGO,Consumer Cyclical,Recreational Vehicles,1041958592,USD
WGS,Healthcare,Diagnostics & Research,3997504768,USD
WH,Consumer Cyclical,Lodging,5609732096,USD
WHA.BK,Real Estate,Real Estate Services,46335184896,THB
WHC.AX,Energy,Thermal Coal,5979573760,AUD
WHD,Energy,Oil & Gas Equipment & Services,3054436352,USD
WHG,Financial Services,Asset Management,157492096,USD
WHR,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3983185152,USD
WHS.NZ,Consumer Cyclical,Department Stores,277474528,NZD
WINA,Consumer Cyclical,Specialty Retail,1473886848,USD
WING,Consumer Cyclical,Restaurants,5977637888,USD
WIPRO.NS,Technology,Information Technology Services,2493152755712,INR
WK,Technology,Software - Application,4751801856,USD
WKC,Energy,Oil & Gas Refining & Marketing,1450083968,USD
WKL.AS,Industrials,Specialty Business Services,24698316800,EUR
WLDN,Industrials,Engineering & Construction,1371772288,USD
WLFC,Industrials,Rental & Leasing Services,964436352,USD
WLK,Basic Materials,Specialty Chemicals,8758495232,USD
WLY,Communication Services,Publishing,1988939136,USD
WM,Industrials,Waste Management,79272148992,USD
WMB,Energy,Oil & Gas Midstream,72086102016,USD
WMK,Consumer Defensive,Grocery Stores,1577715456,USD
WMS,Industrials,Building Products & Equipment,10714309632,USD
WMT,Consumer Defensive,Discount Stores,809961914368,USD
WNC,Industrials,Farm & Heavy Construction Machinery,320891776,USD
WNEB,Financial Services,Banks - Regional,231969056,USD
WOOF,Consumer Cyclical,Specialty Retail,891219264,USD
WOR,Industrials,Metal Fabrication,2768826880,USD
WOR.AX,Energy,Oil & Gas Equipment & Services,7269213696,AUD
WOW,Communication Services,Telecom Services,439853632,USD
WOW.AX,Consumer Defensive,Grocery Stores,34290235392,AUD
WPC,Real Estate,REIT - Diversified,14443849728,USD
WPP.L,Communication Services,Advertising Agencies,3063083264,GBp
WPR.AX,Real Estate,REIT - Specialty,1747312000,AUD
WRB,Financial Services,Insurance - Property & Casualty,27267569664,USD
WRBY,Healthcare,Medical Instruments & Supplies,2411119104,USD
WRLD,Financial Services,Credit Services,637920000,USD
WS,Basic Materials,Steel,1615474560,USD
WSBC,Financial Services,Banks - Regional,2914942208,USD
WSBF,Financial Services,Banks - Regional,283417216,USD
WSC,Industrials,Rental & Leasing Services,3931001088,USD
WSFS,Financial Services,Banks - Regional,2905483264,USD
WSM,Consumer Cyclical,Specialty Retail,23459254272,USD
WSO,Industrials,Industrial Distribution,14678579200,USD
WSR,Real Estate,REIT - Retail,648888832,USD
WST,Healthcare,Medical Instruments & Supplies,20128325632,USD
WT,Financial Services,Asset Management,1683335936,USD
WTB.L,Consumer Cyclical,Lodging,4882520064,GBp
WTBA,Financial Services,Banks - Regional,366598560,USD
WTC.AX,Technology,Software - Application,23021557760,AUD
WTFC,Financial Services,Banks - Regional,8624604160,USD
WTI,Energy,Oil & Gas E&P,307061760,USD
WTM,Financial Services,Insurance - Property & Casualty,4892471296,USD
WTRG,Utilities,Utilities - Regulated Water,10775693312,USD
WTS,Industrials,Specialty Industrial Machinery,9067710464,USD
WTTR,Energy,Oil & Gas Equipment & Services,1441852288,USD
WTW,Financial Services,Insurance Brokers,30065065984,USD
WU,Financial Services,Credit Services,2892388608,USD
WULF,Financial Services,Capital Markets,6603467264,USD
WVE,Healthcare,Biotechnology,1323176960,USD
WWD,Industrials,Aerospace & Defense,15692560384,USD
WWW,Consumer Cyclical,Footwear & Accessories,1815222272,USD
WY,Real Estate,REIT - Specialty,16226581504,USD
WYNN,Consumer Cyclical,Resorts & Casinos,13072968704,USD
XEL,Utilities,Utilities - Regulated Electric,48068521984,USD
XENE,Healthcare,Biotechnology,3170590464,USD
XERS,Healthcare,Biotechnology,1598655616,USD
XHR,Real Estate,REIT - Hotel & Motel,1266952832,USD
XMTR,Industrials,Industrial Distribution,2467178496,USD
XNCR,Healthcare,Biotechnology,994243264,USD
XOM,Energy,Oil & Gas Integrated,479725912064,USD
XOMA,Healthcare,Biotechnology,399620000,USD
XP,Financial Services,Capital Markets,9666533376,USD
XPEL,Consumer Cyclical,Auto Parts,957753856,USD
XPER,Technology,Software - Application,305317056,USD
XPO,Industrials,Trucking,16233069568,USD
XPOF,Consumer Cyclical,Leisure,322799360,USD
XPRO,Energy,Oil & Gas Equipment & Services,1596659584,USD
XRAY,Healthcare,Medical Instruments & Supplies,2503522304,USD
XRO.AX,Technology,Software - Application,24550400000,AUD
